id,centroidX,centroidY,GOS,shapeFactor,perimeter,equivalentPerimeter,equivalentRadius,diameter,grainSize,area,aspectRatio,boundarySize,numNeighbors,paris,ellipsOmega,ellipsA,ellipsB,sphericity
185,1721.56304724658,2369.62249751007,0.181845990187303,1.23888403884652,62.7829717196832,50.6770365514905,8.06550086841838,22.1422170926441,161,204.367841157458,1.48871537187693,98,6,15.9695363626049,1.01402424366584,9.84095347644632,6.61036599900162,0.403589023929578
186,1709.58507612615,2371.89477356889,0.152918774255271,1.46908067236115,69.9982621187423,47.6476639000628,7.58336123647626,20.4827868139094,167,180.664723714193,1.33577853689613,126,4,37.3450358547194,1.63481352633059,8.7645369193568,6.56136977595286,0.340348906228809
187,1005.13361240477,2380.3087951025,0.197394639032901,1.24944056313809,125.688717886183,100.595995995603,16.0103500179527,41.1057254413847,765,805.288553147089,1.39650256849685,225,4,23.1227084970396,0.277814063903876,18.9200245661975,13.5481487775296,0.400179099951904
188,1669.44987303929,2389.71960342389,0.283154768537643,1.14858480081036,37.2528184942681,32.433668343848,5.16197863952653,13.3524218930558,59,83.7109515962156,1.65141228027024,55,4,4.49078438052093,0.500673694476515,6.63351870328754,4.01687621107069,0.435318314892582
189,1664.86387949475,2397.07616444939,0.422768848316088,1.44124786045877,56.3317260248164,39.0853839719737,6.22063206178435,23.3831493235457,38,121.567896341606,3.11807872337674,45,4,7.30734306062737,1.50109600046781,10.9844433226306,3.52282424439077,0.346921590461785
190,2252.70511083182,2401.77261006968,0.734362068434552,1.3147639342319,33.1666984967078,25.2263525285124,4.01489870109148,11.666262665066,44,50.640625,1.56032333681045,61,1,23.0489628029386,0.413889021674093,5.0151265252202,3.21415850606446,0.380296406816259
191,1758.43621575907,2403.29062335192,0.295755455885871,1.16138356784597,26.2906740914164,22.637373921329,3.60284995819908,10.4043260233424,34,40.7795308430987,1.88450892963757,42,1,6.43941817947676,2.28881129883612,4.94589937126096,2.62450301692768,0.43052098707351
192,1034.16217325152,2416.6076857953,0.267071100814704,1.40135032201755,41.738214681635,29.7842830774418,4.74031587822315,13.537081054517,64,70.5934549967453,1.84254010270796,71,4,29.2475181018721,1.80808899881897,6.43451410200279,3.49219758774643,0.356798719166911
193,2819.45073070326,2405.65295727813,0.179678576648294,1.29324422001914,99.9140038668194,77.258419036538,12.29605928513,36.0555127546399,451,474.987050374344,1.48635510869286,176,3,16.6719011743345,1.34456091602106,14.990883825005,10.0856677770553,0.386624577369153
194,1329.23750534893,2419.22149571185,1.48947934956052,1.27240543410149,23.937552507872,18.8128342321766,2.99415556161932,7.60308389836815,22,28.1642761230469,1.32638338310927,43,1,15.2511135563038,1.0012012050316,3.44833060453321,2.59979931024899,0.392956511029894
195,1395.68646687159,2402.58217125902,0.362346572135462,1.5118489684558,135.645721164806,89.7217407260951,14.2796585393675,42.4794067755189,625,640.597910563149,1.9377648573078,242,4,47.680175646366,2.13245080066917,19.87780199613,10.2581084186586,0.330720865927963
196,1203.36389078594,2421.27081979164,0.325442663877397,1.45131370602406,75.6185164913982,52.103495045574,8.29252878886719,28.7614711414807,198,216.034866333011,2.7383403736149,138,2,24.881155420087,0.880239705023436,13.7224198468394,5.01121773577197,0.34451545377448
197,2924.82482103741,2428.01861115235,2.3538575828604,1.13530572397523,29.9273356035207,26.3605960681069,4.19541916708799,9.86681325992592,48,55.296875,1.09612160517683,53,2,9.12255634113339,1.73856185552156,4.39242876515963,4.00724586069175,0.440410005376585
198,869.404588788253,2415.56383434972,0.406745591306307,1.22004659561959,138.652315418733,113.645098405705,18.0871791694328,46.8251427562226,964,1027.7596282959,1.50518834870232,248,4,19.4150177779665,0.547987457147633,22.1904579323259,14.7426452984818,0.409820413249118
199,2359.07363581301,2445.61194823518,0.171764171176548,1.24077238630138,41.5722695654969,33.5051537449344,5.33251083756023,16.0954186028199,78,89.3332977294922,1.95854742029632,71,3,4.81838769501613,2.91230678341107,7.4627482680526,3.81034852192832,0.402974796602662
200,3541.35269979407,2447.00008586445,1.26887360004066,1.29094862519462,25.8642546075929,20.0350766117387,3.18868147798304,11.1721071872725,22,31.9427388509112,3.51776057649327,43,1,3.00407888302218,0.427968181972091,5.98059340838726,1.70011383047254,0.387312082171065
201,1197.54529801008,2446.51459629949,0.241734839186839,1.11125697352608,29.0987635587942,26.1854496772804,4.16754375322325,10.0320585300673,38,54.5645036139458,1.25362654061151,43,4,6.47199027547189,2.09365165488579,4.66620975232215,3.7221689244438,0.449940933475963
202,1000.28079015397,2447.86050808248,0.237565413866079,1.38469225864456,62.3653708131642,45.0391561184952,7.1682043289461,22.5952423339177,144,161.424936930339,2.17113695189569,105,3,19.5583778710124,2.84992987685989,10.5621902481377,4.86481989950725,0.361091063287547
203,1475.94281975057,2452.10755003265,1.34297159290247,1.14979072393536,19.60516972333,17.0510766135143,2.71376312807942,6.65104880415957,23,23.1362915039062,1.31376216592392,37,1,12.0111517384476,0.221596929162751,3.11050076721231,2.36762851594588,0.434861744482214
204,2064.81691194597,2452.2291245567,0.286622430173672,1.17379026938726,21.632119883382,18.4292888155175,2.9331124126578,8.18067612817318,21,27.027587890625,2.00878968222939,38,3,7.74236179622427,0.50967929590431,4.15715236567113,2.0694811420265,0.425970476191635
205,2427.02611880136,2453.25930743484,1.01765468859374,1.20703710889185,36.4546391462254,30.2017550891153,4.8067586124835,13.8482805870264,67,72.5862731933612,2.16284181700868,63,1,8.68999983314761,0.315772275684588,7.06910922487072,3.26843561525348,0.414237471504946
206,2639.60858660607,2454.33897159091,0.48256673427055,1.10438060268819,23.6584703818235,21.4223885535802,3.40947903113753,9.02779589007264,31,36.5195922851562,1.65122149550605,43,1,4.01998897266588,3.0126316477095,4.381175905788,2.65329389043916,0.452742468296656
207,2972.03991058895,2449.61292756914,0.219236798907755,1.2643140888794,42.3578601854449,33.5026403312391,5.3321108153466,16.2682327100338,72,89.3198954264335,1.96555220777355,72,4,7.09995883622168,1.78068257789491,7.47552087391835,3.80326752164275,0.395471350353427
208,1993.27932213826,2456.4221632932,0.379564064639295,1.13009887173754,30.5600987800932,27.0419691093991,4.3038630546992,11.6126125243099,40,58.1924658881298,1.69192494198353,48,3,2.22758184032726,0.57320154796866,5.59820748223366,3.30878004296726,0.44243916395673
209,2678.02006379884,2458.72956422258,0.447318794227941,1.13602686377367,22.7356079391006,20.0132661155363,3.18521022970114,8.07219922887344,29,31.8732299804688,1.43071273856037,41,1,6.03679561911641,3.05066451149037,3.80990655415576,2.66294305731101,0.440130437003129
210,1110.59697583019,2450.60013785079,0.231051672859915,1.2335013637539,82.0121209212347,66.487255978095,10.58177544153,25.7850998019991,323,351.776606241862,1.40238491629462,143,4,25.8784613992466,1.01314347372765,12.5311854444081,8.93562480514837,0.405350180139532
211,1007.96783632041,2463.84019738332,0.368145204572139,1.29471058935576,28.2021269935302,21.7825722793876,3.46680405152102,12.0606707040708,32,37.7579549153652,3.02754459005646,46,2,4.72852493573813,2.57677314355903,6.03218384956161,1.99243435402189,0.386186692308432
212,2512.46865600285,2469.200654487,0.195056036169282,1.13689112336243,43.490075576164,38.2535096654985,6.08823515387768,14.3706854938274,112,116.448181152344,1.17190148547698,80,1,11.2369293618523,0.54393741218591,6.59078236201651,5.62400717440336,0.439795851797328
213,1208.52985565357,2479.18980335579,0.35473510362551,1.20314871064868,31.5280221346267,26.2045928783219,4.1705904882956,12.611194881062,40,54.644312903994,2.12351132733872,52,2,9.2625819942266,0.505796935451106,6.07749820715501,2.86200413857533,0.415576225594276
214,1224.39866078988,2483.8245182849,0.304371348688507,1.24678980269615,59.0875293099099,47.3917328984681,7.54262855248199,18.9668915264294,143,178.729118855793,1.40604007447527,100,4,17.9679167753576,2.41909069440491,8.9437895230544,6.36097767440391,0.401029908103805
215,2131.26421692174,2500.77192645029,0.340188932805659,1.15634437765949,32.8339263348871,28.3945915846844,4.51913960777805,12.9742293582858,46,64.1595617385142,1.84011446262607,48,3,5.03837311093112,2.96890185654601,6.13024987819247,3.33145029980573,0.43239713848225
216,2916.09582746852,2512.28257897338,0.230904914261269,1.12391352510166,25.2463313707238,22.4628770869541,3.57507792445442,9.05088390060205,34,40.1532679966513,1.46521411816369,41,3,5.8652691785988,0.479185645037967,4.32748986784831,2.95348632954195,0.444874084022412
217,2223.34309722655,2511.46155532727,0.195219406532732,1.17787298541993,55.7290035997468,47.313253881851,7.53013822905839,19.1208670700016,159,178.137670898436,1.39298542261225,92,4,4.25544008594668,0.308413942923646,8.88743084331039,6.38013198059451,0.424493987203334
218,1321.88223403325,2538.45790513218,0.24665518406387,1.21169656740147,27.2355855603549,22.4772325787492,3.57736267193413,9.51314879522022,29,40.2046063977996,1.78364076790078,42,4,8.30669184013444,1.91247102670099,4.77767568756004,2.6786087050382,0.41264456255106
219,1310.76501723833,2541.21364780143,0.204912254587464,1.51033203426989,35.846404360538,23.7341217342758,3.77740279395479,13.1471437844231,33,44.8266688755583,2.00885864829962,53,4,17.8778940215675,2.81491697039155,5.35387203500411,2.66513128712956,0.331053032482162
220,2939.7549370517,2534.17600815283,0.408461359503487,1.15843366634252,88.7369398269197,76.6007950261713,12.1913951731842,30.9878860923532,428,466.93528137207,1.28566927230872,142,5,6.68227267082236,1.3263396895355,13.8235007659562,10.7519881385458,0.431617290249023
221,1317.59357616917,2545.06766210626,3.16303900098084,1.42765481888675,48.9844252407116,34.3111125971671,5.46078317282175,17.0765488465267,59,93.6827731557014,2.19515147573651,73,4,25.859039541646,0.133782216486134,8.09072015080088,3.68572293995626,0.350224713554981
222,2990.49860709356,2532.62146933581,0.240528807510552,1.12858651731937,129.379936664243,114.638917512099,18.2453503927546,46.5422880313734,982,1045.81360932717,1.56464568784474,212,6,7.3935109872414,2.29760218905415,22.8223421491814,14.5862685248688,0.443032051443963
223,3069.79325201936,2555.85985379043,0.296194164462287,1.12734097739128,31.8886214341271,28.2865806119448,4.50194912755838,11.2361025271221,51,63.6723734537773,1.27309737255048,54,2,3.83233257517546,2.6396511448867,5.0796219833103,3.98997130371415,0.443521534324977
224,2930.98907065251,2555.52872652958,0.282133116239587,1.15897640292239,68.0863076281991,58.7469317377971,9.34986457755256,24.179938409508,242,274.637928047564,1.39919386476273,109,5,9.73958918677051,2.41417497911901,11.059723430071,7.90435386303422,0.431415168366878
225,2927.15789108485,2571.02902389811,0.677057705596581,1.29927928292618,47.5282155638647,36.5804459352447,5.82195879110003,19.4631399441974,39,106.484924397529,2.61198250290332,61,4,6.97604098742584,0.937753053916848,9.40923377390597,3.60233415172087,0.384828732798633
226,2650.00823592846,2598.78225000919,0.276700814441524,1.13415025755823,36.2032919939348,31.9210719679055,5.0803963924843,12.2015794075629,65,81.0858494349895,1.24457693498368,58,4,4.55631032197201,0.568714887205604,5.66772112532912,4.55393392406347,0.440858692812429
227,3129.7978416198,2601.44353141979,0.339962794848542,1.17468055803035,22.0631569749617,18.782261121233,2.98928969988695,8.05536398239658,23,28.0728098551444,1.62605788553926,38,3,2.69190163723108,1.51412974205305,3.81185179251252,2.34422884105898,0.425647633802996
228,3135.16816584226,2602.03955873367,0.308085907481314,1.1632828825639,30.3791238602263,26.1149925917161,4.15633015977985,11.8912423756536,45,54.2712656656886,1.91633901194707,47,4,3.34988606072839,0.93621535927511,5.75368668763572,3.00243675663094,0.429818067036275
229,2719.69628052554,2605.93546119068,0.0536238424405532,1.0884594370781,24.3814479688469,22.3999601071927,3.56506437612098,9.20332727388069,32,39.9286499023419,1.27802689374725,39,2,1.4166850063346,2.2457771826444,4.03029998518134,3.1535330006744,0.459364844446769
230,3158.58638849796,2614.94680104377,0.32264842187149,1.12758815478489,21.4086098197185,18.9861960937348,3.02174695882993,8.27982823224969,22,28.685740152996,1.73693495981561,36,2,3.39189666983911,2.45343881397181,3.98244578189567,2.29280075191672,0.443424310443724
231,2487.07962425195,2615.03135121235,0.301566808166476,1.50840435854156,87.6802063313335,58.1277863822332,9.25132453372218,34.2174914944878,230,268.879508124458,2.97164870725049,147,4,18.488611477719,0.494251864676536,15.9478686548588,5.3666735963601,0.331476103982779
232,3290.35066639605,2623.63656524458,0.230317835614571,1.20694807905222,29.0870009052119,24.0996289815989,3.83557507910216,11.468378114974,28,46.2179681687144,2.25297157624102,41,2,3.60189782720682,0.571829675521209,5.75716059966001,2.55536317473901,0.414268027496789
233,3140.62345091866,2628.08346471724,0.282584563428383,1.21342587577387,73.5026124866894,60.5744561362783,9.64072411919188,28.853076092507,248,291.990810139974,1.96208393359333,123,5,7.74195753217352,2.65097117886376,13.5041870852423,6.88257360148241,0.412056484028018
234,3299.23135202487,2641.78252703166,0.310516968293597,1.15298500712224,30.8520302732506,26.7583967550929,4.25873111278717,11.0679718105893,34,56.9784083946088,1.62735388649259,40,3,4.24747997977725,2.10509949203759,5.43276879864553,3.3384065037966,0.433656983318422
235,1655.48608132992,2633.54773071386,0.185093642389853,1.33825959198991,136.322428102622,101.865459376173,16.2123913900446,41.8982698935623,747,825.741348266605,1.47331807925294,225,2,41.1657884677217,2.67077152823743,19.678651686866,13.3566892064775,0.373619589945573
236,3290.4071777171,2639.47634687264,0.208241879111571,1.15806375780418,57.8128861036725,49.9220234758856,7.94533680533684,22.0737400546441,159,198.323645259922,1.50655700093445,81,4,4.23504998356637,2.1351556314895,9.75225605960043,6.47320748803499,0.431755157374113
237,3415.35639606153,2649.60740560002,0.268397922405607,1.21319788631858,85.2677692308061,70.2834798777546,11.1859632402444,28.5506372764056,357,393.09421115451,1.14416758681407,140,3,11.9747194559757,0.362757894490432,11.9651516681569,10.4575167187474,0.412133919485501
238,3161.38781758137,2655.26513548552,0.280678225693277,1.21981554557955,66.7433585757761,54.7159435847864,8.70831288745603,25.0944365706638,186,238.241778334356,2.01289094444131,103,2,10.546650935296,0.724292768121291,12.3550397720173,6.13795784920008,0.409898038938701
239,3466.77050757851,2657.49457079317,0.295103893689925,1.21968833792575,53.8431601146303,44.1450151160732,7.02589736858949,21.7907823586208,127,155.079172770181,2.12140497943371,91,3,8.2440489727641,0.572816177115139,10.2332502195685,4.82380795688531,0.409940789341579
240,3406.57006786322,2658.9706685999,0.197764415803621,1.18095283917398,40.6325239029836,34.4065593096875,5.47597398892124,16.6207701385947,82,94.2047119140625,2.34099847577119,66,5,5.28240708923662,0.79912135035529,8.37841642693527,3.57899268779967,0.423386932495733
241,3516.60277808304,2658.28420817038,0.276321127168653,1.15500143220182,70.2373938203257,60.8115209748527,9.67845416008428,26.5220944728294,252,294.280759080058,1.9185455126006,118,4,7.72588120653128,0.164294884812583,13.4057788445484,6.98746980798847,0.432899896103881
243,3405.29412536422,2672.42042092617,0.152477658364458,1.07379666629223,60.4229923728723,56.2704227621696,8.95571593246999,20.0646005641972,219,251.970960828992,1.16428121280093,98,5,4.46078946367608,2.00255807773789,9.66338437311485,8.29987142871394,0.465637504469514
244,1973.97157051993,2680.12852659895,0.276938489826517,1.25294653459142,35.1725981905928,28.0719066772169,4.46778270969345,12.1501028802229,40,62.7095896402989,1.44791911896196,51,2,18.8892236116613,2.16666074540445,5.3760610819409,3.71295676086874,0.399059326312791
245,3386.00076315146,2668.14844437822,0.533799875250861,1.15865822646483,109.310362947395,94.3421972507899,15.0150270346138,37.8316945800784,650,708.27532111274,1.48763628435729,175,8,11.9360891766968,2.25903884298575,18.3136327025609,12.3105579603908,0.431533638289132
246,3395.52953401034,2680.76923132797,0.268814221341718,1.14623131849891,32.552431654476,28.3995308181828,4.51992571120441,11.5974135047432,48,64.1818847656232,1.21757393886303,46,4,5.72297285039941,2.09174660086585,4.9874547537065,4.09622331302836,0.436212125711934
247,3167.87586934045,2680.49959811368,0.219335857404455,1.13668418933973,33.3631820163412,29.3513205596015,4.67140775333535,12.7361369211181,53,68.5559932163769,1.79821352667871,52,4,2.65681608680577,1.52949510611149,6.2642402736012,3.48359089766787,0.439875916889841
248,3333.0848284536,2687.88226823908,0.186925414955329,1.17055303159128,24.7839069169652,21.1728185294376,3.36975872814766,10,26,35.6736450195294,2.38563948233026,37,2,1.60320595134099,0.745173629922856,5.20476605765735,2.18170687407194,0.427148524249505
249,3389.51134244366,2687.1807636846,0.17635278999307,1.10556053521564,35.2625797404548,31.8956571053586,5.07635149148195,12.3459748786042,53,80.956783259292,1.31600717439758,50,5,3.56041545488192,0.538437482306425,5.82345620706091,4.42509457421967,0.452259269459609
250,3451.17665689162,2689.03033284876,0.211268983699253,1.07140106673387,38.6827624458647,36.1048384651958,5.74626351127031,13.2098448136229,87,103.733957926432,1.1485871506846,67,3,2.52438790060175,0.213892760313002,6.15839462453351,5.36171297133428,0.466678646796792
251,3270.2921002984,2689.64345222805,0.183704670302292,1.20855326606062,79.1505193676219,65.4919576905531,10.4233687992168,30.3960036966079,299,341.323414195668,1.98270995131119,132,4,9.22393113929584,0.702598881492954,14.6770136250198,7.4025016192175,0.413717801309487
252,3361.17569760039,2687.31934058883,0.191720401796311,1.163092772349,103.810852188434,89.254146063324,14.2052385374241,34.6038157963289,563,633.938217641803,1.28116826417176,166,6,12.3278007025253,0.203185717646651,16.0787253557637,12.5500496737313,0.429888321797574
253,3485.25861524483,2720.42305404397,0.366062442945981,1.09967794415316,30.2596217214547,27.5168033353228,4.37943526890417,11.3614101997522,42,60.2540295071062,1.61054353070613,46,3,1.78823024089034,1.23150627143041,5.55781831241015,3.45089605244842,0.454678574448484
254,2198.81395656512,2723.83298405674,0.46253172545071,1.04686198621026,25.8527983351924,24.6955173420539,3.9304136571995,9.02049201865885,38,48.5317993164078,1.22385680758498,48,1,0.759934658356108,1.45913684179884,4.34814045291985,3.55281796528138,0.477617877605862
255,3194.49382588543,2730.72446447203,0.297770666912491,1.37360684327286,58.024517053728,42.2424490223668,6.72309457021707,24.0395207849556,111,141.999989827473,3.03861785576671,93,3,6.0248972343015,2.54189521408659,11.719450878948,3.85683604692403,0.364005175461023
256,3535.0580388067,2729.84561688093,0.2059586352081,1.20764012964042,81.5540262033943,67.5317291979005,10.7480085173891,28.8216320836574,320,362.915800306526,1.51302847784833,140,3,7.49130971185426,0.311196706660785,13.220611798215,8.73784729882673,0.414030626945858
257,1587.61825481294,2753.14068550411,1.21187025582333,1.06272367644703,27.4852299605451,25.8630070729538,4.11622541888125,10.1998612936724,36,53.2289835611991,1.51638776159114,48,2,0.991386277664282,0.38322602987806,5.06878984583643,3.3426739348765,0.470489188376449
258,1596.80167500537,2755.01024125731,0.475108002753187,1.06404447180253,25.2451823320233,23.7256834662719,3.77605980189082,8.41600270689714,38,44.7947998046875,1.26009380748405,41,2,2.46438011662567,0.739205544169435,4.2387743955745,3.36385622276631,0.469905171494366
259,3586.35273959268,2767.21364313084,0.357644706521142,1.16814307113569,25.284931263927,21.6454061909937,3.44497339052856,10.1191859294822,23,37.2839241775778,1.99327999065296,35,4,2.53128966238037,1.65043477248394,4.86373635346383,2.44006681262604,0.4280297613835
260,3134.43572069007,2731.22923738548,0.250844785052898,1.14516880933232,343.872424706441,300.280990806005,47.7912040033077,113.555327924321,7020,7175.39504496257,1.02876507171832,611,7,9.62374487380409,0.678298853933404,48.4736895676978,47.1183274979712,0.436616851529096
261,3596.43133117557,2775.64605802395,0.250504706917272,1.15623955905767,60.3665351998486,52.2093667587773,8.30937879535709,22.2423519939379,180,216.913702532202,1.67993961557233,94,5,5.91326071969053,0.694761109761587,10.7699923087754,6.41094013674191,0.432436337334366
263,3634.40106750628,2784.91787119056,0.349910655425784,1.14231441441014,23.1530045180508,20.268504210381,3.22583263416103,7.51664818918645,22,32.6914011637386,1.10164635674471,32,3,6.83169967225885,0.250446334011313,3.38581272133921,3.07341162670756,0.437707861944636
264,677.266385342708,2781.25279221792,0.292910030000899,1.25474123307308,112.102666544858,89.3432554777044,14.2194207411987,42.5850306581375,572,635.204670012943,1.95225797303868,175,4,8.77677169621995,2.84373888490308,19.8678333000289,10.1768483337807,0.398488538370108
265,3586.66804113443,2788.52893050689,0.449282421885757,1.16045291693317,104.890410073137,90.3874759092681,14.3856135845596,39.1329729963669,582,650.139650657212,1.74788452513898,166,5,7.56580963214471,1.07893127134784,19.0188721551656,10.8810804613384,0.430866252912177
266,1177.39932639981,2856.31633713596,0.331341574104302,1.16777627420988,28.7397930217845,24.6107012588776,3.91691475830829,11.7830527466888,29,48.199009486607,2.50136654122634,45,3,0.453288559504196,0.0936037029248426,6.19487843605017,2.47659762531764,0.428164204944394
268,1256.98741091675,2868.98506387664,0.232480078503047,1.11104701411935,81.4706290814045,73.3277962553011,11.6704812400665,31.9706897016627,391,427.885335286456,1.53707357144217,143,3,2.27007697008274,2.72134584682069,14.4689192374602,9.413289972766,0.450025960779269
269,1347.59081456297,2890.79584803775,0.372554210253468,1.09019889122564,24.0973558969599,22.1036327324355,3.51790240965493,8.91029581899677,34,38.8792114257812,1.63520737172299,41,1,2.10072137434431,0.365759165911075,4.4985256970643,2.75104294100892,0.458631910217671
270,3528.54222757172,2958.82583319847,0.209849295076607,1.43236280079493,32.7112933321838,22.8372960495971,3.6346685531464,11.3830886419833,35,41.5030008951826,1.92613202234278,54,4,21.6339455558919,2.39173894532463,5.04438051289975,2.61891731947024,0.349073572507267
271,3403.0952827802,2971.62459332592,0.910913088176479,1.14683965634025,20.4651657485466,17.8448361420063,2.84009388066522,7.916977190319,21,25.3405049641929,1.81757097992281,34,1,6.30065429792923,2.7893218802419,3.82893845826666,2.1066238956067,0.43598073822768
272,3208.49428576156,2996.4463847568,0.488124677330621,1.16477659379828,23.5895152890591,20.2523946777938,3.22326872241888,7.92377781634572,27,32.6394551595076,1.2760516642385,41,1,10.9817937719273,0.451264902702755,3.64108353755294,2.85339821230969,0.429266867708531
273,1830.24764046547,3026.98535661889,4.14578256325279,1.18121050240472,34.0280055164314,28.8077404045738,4.58489428469604,13.2123673272667,57,66.0402221679688,2.01807059885003,58,1,5.82898242015858,2.85010364697047,6.51324633965133,3.2274620835182,0.423294577031016
274,1587.76566951437,3050.64253761002,0.265147762194101,1.54820162374094,27.4891193192184,17.7555163989533,2.82587820204263,12.227997619449,23,25.0874633789062,4.22915540921046,53,2,2.68697707422887,3.04922902477396,5.8113932106089,1.37412619029146,0.322955351766034
275,3245.31973507243,3064.7506693159,0.545143130907381,1.14656300438363,19.4164074551739,16.9344444055315,2.69520053565524,6.97500070004477,22,22.8208618164062,1.42692377419555,34,1,6.36992433066792,2.00769750734518,3.21952254939713,2.25626806954855,0.436085935171778
276,2150.8126546083,3066.19794742152,0.310032836705106,1.0862182850772,20.4928531694784,18.8662384449015,3.00265510605642,7.3771928016565,23,28.3244035993307,1.26825558322939,35,1,2.67994898842016,2.99827437804308,3.38149572056876,2.66625731065844,0.46031263408944
277,1743.28257700995,3067.89138706435,2.84773145932151,1.20445456285118,35.2430373722142,29.2605785715877,4.65696571739697,12.9577968629263,29,68.1327556395422,1.81778536209998,47,2,10.3040425516412,0.073181272428344,6.27876663517534,3.45407481327821,0.415125663865977
278,1386.60518248201,3073.5028014743,3.55505426235341,1.7178396781296,42.5659764480415,24.7787829038783,3.94366578295318,18.8486014173632,42,48.859619140625,5.65352210181731,78,1,9.48888869922809,0.209990852548068,9.37690788058505,1.65859577652856,0.291063250177342
279,1586.66460387722,3064.48717971059,0.195194387004094,1.27572191597799,124.037573194988,97.2293190557119,15.4745267411756,42.1808009727545,719,752.288848876953,1.50801981613694,222,4,27.6351782055916,0.307262082394957,19.0029445036677,12.6012564956521,0.39193494580415
280,1207.51644901346,3128.26111395841,0.23400697031895,1.12750412640941,32.8945673778859,29.1746758237064,4.64329387044649,11.3757128042919,58,67.7332967122397,1.39881000044795,56,2,6.88333424015651,1.94235381886495,5.491683945033,3.92596846124516,0.443457357085045
281,3145.35348103856,3158.68089573423,2.54005960165847,1.79923793245095,34.0514224624525,18.9254694158582,3.01208200786832,13.76587329515,27,28.5025329589844,4.79034328539943,68,1,24.4845667112963,0.378700023782826,6.59249957376878,1.3762060839903,0.277895430605385
282,1985.0875455309,3163.13922264979,3.44131018069766,1.55337130171362,41.4791372503688,26.7026545453819,4.24985946457279,11.7981129416172,34,56.7412645744544,1.54969604801723,59,4,52.3684004629368,0.252169462068152,5.29051355794036,3.41390401344144,0.32188054423847
283,1337.84529220958,3183.87131670465,3.43826916648185,1.61433651005912,57.4713703239291,35.600613605539,5.66601363242612,21.7990786296477,97,100.856781005859,3.33286409760056,111,4,25.8019912462053,0.333880941883733,10.3439501191767,3.10362193484686,0.309724767348345
284,2745.5076266223,3188.72713034021,0.307877321502635,1.15007659984928,20.9454492699337,18.2122210578659,2.89856500604166,7.50638562793789,26,26.3946533203125,1.60206439288062,42,1,5.28369930463238,1.39638141204785,3.66879147912583,2.29003996058429,0.434753650379051
285,1245.45005391391,3191.16840268521,0.681458188446842,1.12185354802934,20.183028083861,17.9907868717041,2.86332266074449,6.78380568200844,23,25.7567138671875,1.20537301278162,37,1,8.59238432808164,0.443177081858196,3.14362708722628,2.60801183856919,0.445690973548469
286,1346.28993461635,3189.64366143095,0.328523647437052,1.93245948569596,65.2716003323994,33.7764392037913,5.37568725932627,17.222154339619,83,90.7857869466147,1.65655100874438,124,3,96.7843137905901,2.49867577156359,6.91888960967267,4.17668370798735,0.258737636520193
287,1074.19972370078,3206.28068499121,1.19017947756005,1.39717879267493,43.2282482969985,30.9396682254509,4.92420113570375,15.2315462117278,69,76.1765747070312,2.14930937353863,81,2,22.3154998778677,0.263361488794353,7.21913644634661,3.35881680656378,0.357864006111013
288,1380.55707480111,3211.14906580429,0.37393121156791,1.19504632614975,49.9531014374423,41.8001380736288,6.65269859634176,15.8113883008419,134,139.041859944661,1.19020773817912,91,4,17.9672153019472,2.95286871926422,7.25787079724642,6.09798656522778,0.41839382211309
289,1165.38949851849,3217.02141748159,0.27837667869413,1.25702128907998,63.2627874287447,50.3275385853227,8.00987653950221,21.3600093632938,197,201.558685302734,1.37227091752094,117,3,23.9727287100676,2.49616416799806,9.38308718853864,6.83763465999085,0.397765737417187
290,2566.09683020191,3231.98691069852,2.43873976797997,1.43904324067835,28.9309146630313,20.1042705634013,3.19969403742219,9.64356215387369,31,32.1637573242188,1.47105416983847,53,1,30.8873467006198,0.390130442485399,3.88081361014544,2.63811740567758,0.347453075672907
291,2993.96589444139,3262.78330602983,0.64746922468886,1.08943203496056,20.207277057768,18.5484513116045,2.9520777129412,7.78850220527429,25,27.3782348632812,1.70652510689613,35,1,1.58153797665796,0.324681404020307,3.85641822920066,2.2598074963074,0.458954743347623
292,1514.13871517734,3249.14263320211,0.21341313543637,1.22696489911928,243.424874155688,198.395956013428,31.5756970889793,75.2255243690701,3084,3132.24530537923,1.27335307910925,456,5,28.1948020638425,0.501097165932727,35.6309472757311,27.9819854055373,0.407509620168355
293,3524.40848735911,3283.6375776044,0.822713914750727,1.18850300519357,31.8141476055559,26.7682517137382,4.26029957816954,11.7631788003193,51,57.0203857421875,1.74657009269271,58,1,9.54468369823637,0.659547822940911,5.63032090798488,3.22364440542121,0.42069729551804
294,1386.51749442203,3290.7502518578,0.602516633736063,1.16382405795797,29.9923603581429,25.770527901586,4.10150690162502,9.929696720098,51,52.8489990234375,1.3812832267207,56,2,15.6191442226174,0.451214613005125,4.82041929014757,3.48981236932248,0.429618202666554
295,1704.37404054123,3290.58024918023,0.896672563520274,1.17051988206636,47.6706680294443,40.7260643409916,6.48175445254738,15.6406484140684,103,131.988174438477,1.06728299874767,82,2,14.6607574135764,0.543366512823431,6.69626096279215,6.27411939537069,0.427160621242361
296,1543.51571186974,3310.5262295948,0.481180734353781,1.08843156907295,21.1489784923842,19.4306919179104,3.09249066643118,7.08724233438155,24,30.0446166992188,1.08237401454735,40,1,5.45718594754998,2.67407813556017,3.21734087226327,2.9724853230228,0.459376605941214
